Date,Start (ET),AwayTeam,AwayPoints,HomeTeam,HomePoints
"Fri, Feb 5, 2021",7:30p,Toronto Raptors,123,Brooklyn Nets,117
"Fri, Feb 5, 2021",7:30p,Milwaukee Bucks,123,Cleveland Cavaliers,105
"Fri, Feb 5, 2021",8:00p,Utah Jazz,138,Charlotte Hornets,121
"Fri, Feb 5, 2021",8:00p,Washington Wizards,95,Miami Heat,122
"Fri, Feb 5, 2021",8:00p,Minnesota Timberwolves,106,Oklahoma City Thunder,103
"Fri, Feb 5, 2021",9:00p,Detroit Pistons,92,Phoenix Suns,109
"Fri, Feb 5, 2021",10:00p,Boston Celtics,119,Los Angeles Clippers,115
"Sat, Feb 6, 2021",1:00p,Portland Trail Blazers,99,New York Knicks,110
"Sat, Feb 6, 2021",5:00p,Denver Nuggets,114,Sacramento Kings,119
"Sat, Feb 6, 2021",7:00p,Chicago Bulls,118,Orlando Magic,92
"Sat, Feb 6, 2021",8:00p,Toronto Raptors,121,Atlanta Hawks,132
"Sat, Feb 6, 2021",8:00p,Milwaukee Bucks,124,Cleveland Cavaliers,99
"Sat, Feb 6, 2021",8:00p,San Antonio Spurs,111,Houston Rockets,106
"Sat, Feb 6, 2021",8:00p,Minnesota Timberwolves,118,Oklahoma City Thunder,120
"Sat, Feb 6, 2021",8:00p,Brooklyn Nets,108,Philadelphia 76ers,124
"Sat, Feb 6, 2021",8:30p,Golden State Warriors,132,Dallas Mavericks,134
"Sat, Feb 6, 2021",9:00p,Memphis Grizzlies,109,New Orleans Pelicans,118
"Sat, Feb 6, 2021",10:00p,Detroit Pistons,129,Los Angeles Lakers,135
"Sun, Feb 7, 2021",1:00p,Washington Wizards,97,Charlotte Hornets,119
"Sun, Feb 7, 2021",1:00p,Utah Jazz,103,Indiana Pacers,95
"Sun, Feb 7, 2021",1:00p,Miami Heat,109,New York Knicks,103
"Sun, Feb 7, 2021",2:00p,Boston Celtics,91,Phoenix Suns,100
"Sun, Feb 7, 2021",3:00p,Sacramento Kings,113,Los Angeles Clippers,110
"Mon, Feb 8, 2021",7:00p,Houston Rockets,94,Charlotte Hornets,119
"Mon, Feb 8, 2021",8:00p,Washington Wizards,105,Chicago Bulls,101
"Mon, Feb 8, 2021",8:00p,Toronto Raptors,128,Memphis Grizzlies,113
"Mon, Feb 8, 2021",8:30p,Minnesota Timberwolves,122,Dallas Mavericks,127
"Mon, Feb 8, 2021",8:30p,Golden State Warriors,100,San Antonio Spurs,105
"Mon, Feb 8, 2021",9:00p,Cleveland Cavaliers,113,Phoenix Suns,119
"Mon, Feb 8, 2021",9:30p,Milwaukee Bucks,125,Denver Nuggets,112
"Mon, Feb 8, 2021",10:00p,Oklahoma City Thunder,112,Los Angeles Lakers,119
"Tue, Feb 9, 2021",7:00p,Brooklyn Nets,111,Detroit Pistons,122
"Tue, Feb 9, 2021",7:30p,New York Knicks,96,Miami Heat,98
"Tue, Feb 9, 2021",7:30p,Houston Rockets,101,New Orleans Pelicans,130
"Tue, Feb 9, 2021",8:30p,Golden State Warriors,114,San Antonio Spurs,91
"Tue, Feb 9, 2021",10:00p,Orlando Magic,97,Portland Trail Blazers,106
"Tue, Feb 9, 2021",10:00p,Philadelphia 76ers,119,Sacramento Kings,111
"Tue, Feb 9, 2021",10:00p,Boston Celtics,108,Utah Jazz,122
"Wed, Feb 10, 2021",7:00p,Toronto Raptors,137,Washington Wizards,115
"Wed, Feb 10, 2021",7:30p,Atlanta Hawks,117,Dallas Mavericks,118
"Wed, Feb 10, 2021",8:00p,Indiana Pacers,94,Brooklyn Nets,104
"Wed, Feb 10, 2021",8:00p,Charlotte Hornets,114,Memphis Grizzlies,130
"Wed, Feb 10, 2021",8:00p,Los Angeles Clippers,119,Minnesota Timberwolves,112
"Wed, Feb 10, 2021",9:00p,New Orleans Pelicans,116,Chicago Bulls,129
"Wed, Feb 10, 2021",9:00p,Cleveland Cavaliers,95,Denver Nuggets,133
"Wed, Feb 10, 2021",10:00p,Oklahoma City Thunder,113,Los Angeles Lakers,114
"Wed, Feb 10, 2021",10:00p,Milwaukee Bucks,124,Phoenix Suns,125
"Thu, Feb 11, 2021",7:30p,Toronto Raptors,106,Boston Celtics,120
"Thu, Feb 11, 2021",7:30p,Miami Heat,101,Houston Rockets,94
"Thu, Feb 11, 2021",8:00p,Indiana Pacers,111,Detroit Pistons,95
"Thu, Feb 11, 2021",10:00p,Orlando Magic,105,Golden State Warriors,111
"Thu, Feb 11, 2021",10:00p,Philadelphia 76ers,114,Portland Trail Blazers,118
"Fri, Feb 12, 2021",7:00p,Minnesota Timberwolves,114,Charlotte Hornets,120
"Fri, Feb 12, 2021",7:00p,New York Knicks,109,Washington Wizards,91
"Fri, Feb 12, 2021",7:30p,San Antonio Spurs,125,Atlanta Hawks,114
"Fri, Feb 12, 2021",7:30p,New Orleans Pelicans,130,Dallas Mavericks,143
"Fri, Feb 12, 2021",8:00p,Detroit Pistons,108,Boston Celtics,102
"Fri, Feb 12, 2021",8:00p,Los Angeles Clippers,125,Chicago Bulls,106
"Fri, Feb 12, 2021",9:00p,Oklahoma City Thunder,95,Denver Nuggets,97
"Fri, Feb 12, 2021",9:00p,Milwaukee Bucks,115,Utah Jazz,129
"Fri, Feb 12, 2021",10:00p,Memphis Grizzlies,105,Los Angeles Lakers,115
"Fri, Feb 12, 2021",10:00p,Cleveland Cavaliers,110,Portland Trail Blazers,129
"Fri, Feb 12, 2021",10:00p,Orlando Magic,123,Sacramento Kings,112
"Sat, Feb 13, 2021",3:00p,Philadelphia 76ers,111,Phoenix Suns,120
"Sat, Feb 13, 2021",7:30p,Indiana Pacers,125,Atlanta Hawks,113
"Sat, Feb 13, 2021",8:00p,Houston Rockets,99,New York Knicks,121
"Sat, Feb 13, 2021",8:30p,Brooklyn Nets,134,Golden State Warriors,117
"Sat, Feb 13, 2021",9:00p,Miami Heat,94,Utah Jazz,112
"Sun, Feb 14, 2021",1:00p,Boston Celtics,91,Washington Wizards,104
"Sun, Feb 14, 2021",7:00p,San Antonio Spurs,122,Charlotte Hornets,110
"Sun, Feb 14, 2021",7:00p,New Orleans Pelicans,112,Detroit Pistons,123
"Sun, Feb 14, 2021",7:00p,Minnesota Timberwolves,116,Toronto Raptors,112
"Sun, Feb 14, 2021",7:30p,Portland Trail Blazers,121,Dallas Mavericks,118
"Sun, Feb 14, 2021",8:00p,Milwaukee Bucks,109,Oklahoma City Thunder,114
"Sun, Feb 14, 2021",9:00p,Orlando Magic,90,Phoenix Suns,109
"Sun, Feb 14, 2021",10:00p,Los Angeles Lakers,105,Denver Nuggets,122
"Sun, Feb 14, 2021",10:00p,Cleveland Cavaliers,111,Los Angeles Clippers,128
"Sun, Feb 14, 2021",10:00p,Memphis Grizzlies,124,Sacramento Kings,110
"Mon, Feb 15, 2021",7:00p,Chicago Bulls,120,Indiana Pacers,112
"Mon, Feb 15, 2021",7:00p,Houston Rockets,119,Washington Wizards,131
"Mon, Feb 15, 2021",7:30p,Atlanta Hawks,112,New York Knicks,123
"Mon, Feb 15, 2021",9:00p,Philadelphia 76ers,123,Utah Jazz,134
"Mon, Feb 15, 2021",10:00p,Cleveland Cavaliers,98,Golden State Warriors,129
"Mon, Feb 15, 2021",10:00p,Miami Heat,118,Los Angeles Clippers,125
"Mon, Feb 15, 2021",10:00p,Brooklyn Nets,136,Sacramento Kings,125
"Tue, Feb 16, 2021",7:00p,Denver Nuggets,99,Boston Celtics,112
"Tue, Feb 16, 2021",8:00p,New Orleans Pelicans,144,Memphis Grizzlies,113
"Tue, Feb 16, 2021",8:00p,Toronto Raptors,124,Milwaukee Bucks,113
"Tue, Feb 16, 2021",8:00p,Los Angeles Lakers,112,Minnesota Timberwolves,104
"Tue, Feb 16, 2021",8:00p,Portland Trail Blazers,115,Oklahoma City Thunder,104
"Tue, Feb 16, 2021",10:30p,Brooklyn Nets,128,Phoenix Suns,124
"Wed, Feb 17, 2021",7:00p,New York Knicks,89,Orlando Magic,107
"Wed, Feb 17, 2021",7:30p,Atlanta Hawks,122,Boston Celtics,114
"Wed, Feb 17, 2021",7:30p,Houston Rockets,113,Philadelphia 76ers,118
"Wed, Feb 17, 2021",8:00p,Detroit Pistons,102,Chicago Bulls,105
"Wed, Feb 17, 2021",8:00p,Indiana Pacers,134,Minnesota Timberwolves,128
"Wed, Feb 17, 2021",8:00p,Denver Nuggets,128,Washington Wizards,130
"Wed, Feb 17, 2021",9:00p,Oklahoma City Thunder,113,Memphis Grizzlies,122
"Wed, Feb 17, 2021",9:00p,Portland Trail Blazers,126,New Orleans Pelicans,124
"Wed, Feb 17, 2021",10:00p,Miami Heat,112,Golden State Warriors,120
"Wed, Feb 17, 2021",10:00p,Utah Jazz,114,Los Angeles Clippers,96
"Thu, Feb 18, 2021",7:30p,Toronto Raptors,110,Milwaukee Bucks,96
"Thu, Feb 18, 2021",10:00p,Brooklyn Nets,109,Los Angeles Lakers,98
"Thu, Feb 18, 2021",10:00p,Miami Heat,118,Sacramento Kings,110
"Fri, Feb 19, 2021",7:00p,Denver Nuggets,120,Cleveland Cavaliers,103
"Fri, Feb 19, 2021",7:00p,Golden State Warriors,120,Orlando Magic,124
"Fri, Feb 19, 2021",7:30p,Atlanta Hawks,109,Boston Celtics,121
"Fri, Feb 19, 2021",7:30p,Chicago Bulls,105,Philadelphia 76ers,112
"Fri, Feb 19, 2021",8:00p,Detroit Pistons,95,Memphis Grizzlies,109
"Fri, Feb 19, 2021",8:00p,Oklahoma City Thunder,85,Milwaukee Bucks,98
"Fri, Feb 19, 2021",8:00p,Phoenix Suns,132,New Orleans Pelicans,114
"Fri, Feb 19, 2021",9:00p,Toronto Raptors,86,Minnesota Timberwolves,81
"Fri, Feb 19, 2021",10:00p,Utah Jazz,112,Los Angeles Clippers,116
"Sat, Feb 20, 2021",8:00p,Golden State Warriors,100,Charlotte Hornets,102
"Sat, Feb 20, 2021",8:30p,Miami Heat,96,Los Angeles Lakers,94
"Sat, Feb 20, 2021",9:00p,Sacramento Kings,114,Chicago Bulls,122
"Sat, Feb 20, 2021",9:00p,Phoenix Suns,128,Memphis Grizzlies,97
"Sat, Feb 20, 2021",10:00p,Washington Wizards,118,Portland Trail Blazers,111
"Sun, Feb 21, 2021",3:30p,Boston Celtics,115,New Orleans Pelicans,120
"Sun, Feb 21, 2021",7:00p,Oklahoma City Thunder,117,Cleveland Cavaliers,101
"Sun, Feb 21, 2021",7:00p,Minnesota Timberwolves,99,New York Knicks,103
"Sun, Feb 21, 2021",7:00p,Detroit Pistons,96,Orlando Magic,105
"Sun, Feb 21, 2021",7:00p,Philadelphia 76ers,103,Toronto Raptors,110
"Sun, Feb 21, 2021",7:30p,Denver Nuggets,115,Atlanta Hawks,123
"Sun, Feb 21, 2021",8:00p,Brooklyn Nets,112,Los Angeles Clippers,108
"Sun, Feb 21, 2021",9:00p,Sacramento Kings,115,Milwaukee Bucks,128
"Mon, Feb 22, 2021",8:00p,Chicago Bulls,120,Houston Rockets,100
"Mon, Feb 22, 2021",8:30p,Memphis Grizzlies,92,Dallas Mavericks,102
"Mon, Feb 22, 2021",9:00p,Miami Heat,108,Oklahoma City Thunder,94
"Mon, Feb 22, 2021",9:00p,Portland Trail Blazers,100,Phoenix Suns,132
"Mon, Feb 22, 2021",9:00p,Charlotte Hornets,110,Utah Jazz,132
"Mon, Feb 22, 2021",10:00p,Washington Wizards,127,Los Angeles Lakers,124
"Tue, Feb 23, 2021",7:00p,Atlanta Hawks,111,Cleveland Cavaliers,112
"Tue, Feb 23, 2021",7:00p,Detroit Pistons,105,Orlando Magic,93
"Tue, Feb 23, 2021",7:30p,Sacramento Kings,118,Brooklyn Nets,127
"Tue, Feb 23, 2021",7:30p,Boston Celtics,107,Dallas Mavericks,110
"Tue, Feb 23, 2021",7:30p,Golden State Warriors,114,New York Knicks,106
"Tue, Feb 23, 2021",7:30p,Philadelphia 76ers,109,Toronto Raptors,102
"Tue, Feb 23, 2021",8:00p,Minnesota Timberwolves,112,Milwaukee Bucks,139
"Tue, Feb 23, 2021",10:00p,Portland Trail Blazers,106,Denver Nuggets,111
"Tue, Feb 23, 2021",10:00p,Washington Wizards,116,Los Angeles Clippers,135
"Wed, Feb 24, 2021",7:30p,Boston Celtics,112,Atlanta Hawks,127
"Wed, Feb 24, 2021",7:30p,Houston Rockets,96,Cleveland Cavaliers,112
"Wed, Feb 24, 2021",7:30p,Golden State Warriors,111,Indiana Pacers,107
"Wed, Feb 24, 2021",8:00p,Minnesota Timberwolves,126,Chicago Bulls,133
"Wed, Feb 24, 2021",8:00p,Toronto Raptors,108,Miami Heat,116
"Wed, Feb 24, 2021",8:00p,Detroit Pistons,118,New Orleans Pelicans,128
"Wed, Feb 24, 2021",8:00p,San Antonio Spurs,99,Oklahoma City Thunder,102
"Wed, Feb 24, 2021",9:00p,Charlotte Hornets,124,Phoenix Suns,121
"Wed, Feb 24, 2021",10:00p,Los Angeles Lakers,89,Utah Jazz,114
"Thu, Feb 25, 2021",7:00p,Dallas Mavericks,97,Philadelphia 76ers,111
"Thu, Feb 25, 2021",7:30p,Orlando Magic,92,Brooklyn Nets,129
"Thu, Feb 25, 2021",7:30p,Sacramento Kings,121,New York Knicks,140
"Thu, Feb 25, 2021",8:00p,Los Angeles Clippers,94,Memphis Grizzlies,122
"Thu, Feb 25, 2021",9:00p,Washington Wizards,112,Denver Nuggets,110
"Thu, Feb 25, 2021",9:30p,New Orleans Pelicans,125,Milwaukee Bucks,129
"Fri, Feb 26, 2021",7:30p,Indiana Pacers,112,Boston Celtics,118
"Fri, Feb 26, 2021",7:30p,Houston Rockets,111,Toronto Raptors,122
"Fri, Feb 26, 2021",8:00p,Phoenix Suns,106,Chicago Bulls,97
"Fri, Feb 26, 2021",8:00p,Sacramento Kings,110,Detroit Pistons,107
"Fri, Feb 26, 2021",8:00p,Los Angeles Clippers,119,Memphis Grizzlies,99
"Fri, Feb 26, 2021",8:00p,Utah Jazz,116,Miami Heat,124
"Fri, Feb 26, 2021",8:00p,Atlanta Hawks,109,Oklahoma City Thunder,118
"Fri, Feb 26, 2021",10:00p,Charlotte Hornets,121,Golden State Warriors,130
"Fri, Feb 26, 2021",10:00p,Portland Trail Blazers,93,Los Angeles Lakers,102
"Sat, Feb 27, 2021",7:00p,Cleveland Cavaliers,112,Philadelphia 76ers,109
"Sat, Feb 27, 2021",7:00p,Minnesota Timberwolves,112,Washington Wizards,128
"Sat, Feb 27, 2021",8:00p,Indiana Pacers,107,New York Knicks,110
"Sat, Feb 27, 2021",8:00p,Denver Nuggets,126,Oklahoma City Thunder,96
"Sat, Feb 27, 2021",8:00p,Utah Jazz,124,Orlando Magic,109
"Sat, Feb 27, 2021",8:00p,New Orleans Pelicans,114,San Antonio Spurs,117
"Sat, Feb 27, 2021",8:30p,Dallas Mavericks,115,Brooklyn Nets,98
"Sun, Feb 28, 2021",3:30p,Los Angeles Clippers,100,Milwaukee Bucks,105
"Sun, Feb 28, 2021",7:00p,Washington Wizards,110,Boston Celtics,111
"Sun, Feb 28, 2021",8:00p,New York Knicks,109,Detroit Pistons,90
"Sun, Feb 28, 2021",8:00p,Memphis Grizzlies,133,Houston Rockets,84
"Sun, Feb 28, 2021",8:00p,Golden State Warriors,91,Los Angeles Lakers,117
"Sun, Feb 28, 2021",8:00p,Atlanta Hawks,99,Miami Heat,109
"Sun, Feb 28, 2021",9:00p,Phoenix Suns,118,Minnesota Timberwolves,99
"Sun, Feb 28, 2021",10:00p,Charlotte Hornets,127,Sacramento Kings,126
"Mon, Mar 1, 2021",7:00p,Dallas Mavericks,130,Orlando Magic,124
"Mon, Mar 1, 2021",7:00p,Indiana Pacers,114,Philadelphia 76ers,130
"Mon, Mar 1, 2021",8:00p,Denver Nuggets,118,Chicago Bulls,112
"Mon, Mar 1, 2021",8:00p,Utah Jazz,124,New Orleans Pelicans,129
"Mon, Mar 1, 2021",8:30p,Brooklyn Nets,124,San Antonio Spurs,113
"Mon, Mar 1, 2021",9:00p,Cleveland Cavaliers,101,Houston Rockets,90
"Mon, Mar 1, 2021",10:30p,Charlotte Hornets,111,Portland Trail Blazers,123
"Tue, Mar 2, 2021",7:00p,Memphis Grizzlies,125,Washington Wizards,111
"Tue, Mar 2, 2021",7:30p,Los Angeles Clippers,112,Boston Celtics,117
"Tue, Mar 2, 2021",7:30p,Atlanta Hawks,94,Miami Heat,80
"Tue, Mar 2, 2021",8:30p,New York Knicks,93,San Antonio Spurs,119
"Tue, Mar 2, 2021",9:00p,Denver Nuggets,128,Milwaukee Bucks,97
"Tue, Mar 2, 2021",10:00p,Phoenix Suns,114,Los Angeles Lakers,104
"Wed, Mar 3, 2021",7:00p,Indiana Pacers,114,Cleveland Cavaliers,111
"Wed, Mar 3, 2021",7:00p,Utah Jazz,123,Philadelphia 76ers,131
"Wed, Mar 3, 2021",7:00p,Detroit Pistons,129,Toronto Raptors,105
"Wed, Mar 3, 2021",7:30p,Brooklyn Nets,132,Houston Rockets,114
"Wed, Mar 3, 2021",8:00p,Charlotte Hornets,135,Minnesota Timberwolves,102
"Wed, Mar 3, 2021",8:00p,Chicago Bulls,128,New Orleans Pelicans,124
"Wed, Mar 3, 2021",8:00p,Atlanta Hawks,115,Orlando Magic,112
"Wed, Mar 3, 2021",8:30p,Oklahoma City Thunder,78,Dallas Mavericks,87
"Wed, Mar 3, 2021",10:00p,Golden State Warriors,106,Portland Trail Blazers,108
"Wed, Mar 3, 2021",10:00p,Los Angeles Lakers,120,Sacramento Kings,123
"Thu, Mar 4, 2021",7:00p,Toronto Raptors,125,Boston Celtics,132
"Thu, Mar 4, 2021",7:00p,Los Angeles Clippers,117,Washington Wizards,119
"Thu, Mar 4, 2021",7:30p,Detroit Pistons,104,New York Knicks,114
"Thu, Mar 4, 2021",8:00p,Denver Nuggets,113,Indiana Pacers,103
"Thu, Mar 4, 2021",8:00p,Milwaukee Bucks,112,Memphis Grizzlies,111
"Thu, Mar 4, 2021",8:30p,Miami Heat,103,New Orleans Pelicans,93
"Thu, Mar 4, 2021",9:00p,Oklahoma City Thunder,107,San Antonio Spurs,102
"Thu, Mar 4, 2021",10:00p,Golden State Warriors,98,Phoenix Suns,120
"Thu, Mar 4, 2021",10:00p,Sacramento Kings,119,Portland Trail Blazers,123
"Wed, Mar 10, 2021",8:00p,Washington Wizards,112,Memphis Grizzlies,127
"Wed, Mar 10, 2021",8:30p,San Antonio Spurs,104,Dallas Mavericks,115
"Thu, Mar 11, 2021",7:00p,Detroit Pistons,102,Charlotte Hornets,105
"Thu, Mar 11, 2021",7:30p,Boston Celtics,109,Brooklyn Nets,121
"Thu, Mar 11, 2021",7:30p,Atlanta Hawks,121,Toronto Raptors,120
"Thu, Mar 11, 2021",8:00p,Philadelphia 76ers,127,Chicago Bulls,105
"Thu, Mar 11, 2021",8:00p,Orlando Magic,103,Miami Heat,111
"Thu, Mar 11, 2021",8:00p,New York Knicks,101,Milwaukee Bucks,134
"Thu, Mar 11, 2021",8:00p,Minnesota Timberwolves,135,New Orleans Pelicans,105
"Thu, Mar 11, 2021",9:00p,Dallas Mavericks,108,Oklahoma City Thunder,116
"Thu, Mar 11, 2021",10:00p,Golden State Warriors,104,Los Angeles Clippers,130
"Thu, Mar 11, 2021",10:00p,Phoenix Suns,127,Portland Trail Blazers,121
"Thu, Mar 11, 2021",10:00p,Houston Rockets,105,Sacramento Kings,125
"Fri, Mar 12, 2021",8:00p,Denver Nuggets,103,Memphis Grizzlies,102
"Fri, Mar 12, 2021",8:00p,Cleveland Cavaliers,82,New Orleans Pelicans,116
"Fri, Mar 12, 2021",8:00p,Philadelphia 76ers,127,Washington Wizards,101
"Fri, Mar 12, 2021",9:00p,Miami Heat,101,Chicago Bulls,90
"Fri, Mar 12, 2021",9:00p,Orlando Magic,77,San Antonio Spurs,104
"Fri, Mar 12, 2021",10:00p,Houston Rockets,99,Utah Jazz,114
"Fri, Mar 12, 2021",10:30p,Indiana Pacers,100,Los Angeles Lakers,105
"Sat, Mar 13, 2021",2:00p,New York Knicks,119,Oklahoma City Thunder,97
"Sat, Mar 13, 2021",7:00p,Detroit Pistons,95,Brooklyn Nets,100
"Sat, Mar 13, 2021",7:00p,Toronto Raptors,104,Charlotte Hornets,114
"Sat, Mar 13, 2021",7:00p,Milwaukee Bucks,125,Washington Wizards,119
"Sat, Mar 13, 2021",7:30p,Sacramento Kings,106,Atlanta Hawks,121
"Sat, Mar 13, 2021",8:00p,Portland Trail Blazers,125,Minnesota Timberwolves,121
"Sat, Mar 13, 2021",10:00p,Dallas Mavericks,116,Denver Nuggets,103
"Sat, Mar 13, 2021",10:00p,Indiana Pacers,122,Phoenix Suns,111
"Sun, Mar 14, 2021",2:00p,Memphis Grizzlies,122,Oklahoma City Thunder,128
"Sun, Mar 14, 2021",4:00p,Utah Jazz,119,Golden State Warriors,131
"Sun, Mar 14, 2021",6:30p,San Antonio Spurs,99,Philadelphia 76ers,134
"Sun, Mar 14, 2021",7:00p,Miami Heat,102,Orlando Magic,97
"Sun, Mar 14, 2021",7:30p,Cleveland Cavaliers,82,Atlanta Hawks,100
"Sun, Mar 14, 2021",8:00p,Boston Celtics,134,Houston Rockets,107
"Sun, Mar 14, 2021",8:00p,Portland Trail Blazers,112,Minnesota Timberwolves,114
"Sun, Mar 14, 2021",9:00p,Toronto Raptors,95,Chicago Bulls,118
"Sun, Mar 14, 2021",9:00p,Los Angeles Clippers,115,New Orleans Pelicans,135
"Mon, Mar 15, 2021",7:00p,Sacramento Kings,116,Charlotte Hornets,122
"Mon, Mar 15, 2021",7:00p,Milwaukee Bucks,133,Washington Wizards,122
"Mon, Mar 15, 2021",8:00p,New York Knicks,112,Brooklyn Nets,117
"Mon, Mar 15, 2021",8:00p,San Antonio Spurs,109,Detroit Pistons,99
"Mon, Mar 15, 2021",9:00p,Los Angeles Clippers,109,Dallas Mavericks,99
"Mon, Mar 15, 2021",10:00p,Indiana Pacers,106,Denver Nuggets,121
"Mon, Mar 15, 2021",10:00p,Memphis Grizzlies,99,Phoenix Suns,122
"Mon, Mar 15, 2021",10:30p,Los Angeles Lakers,128,Golden State Warriors,97
"Tue, Mar 16, 2021",7:30p,Utah Jazz,117,Boston Celtics,109
"Tue, Mar 16, 2021",8:00p,Oklahoma City Thunder,102,Chicago Bulls,123
"Tue, Mar 16, 2021",8:00p,Atlanta Hawks,119,Houston Rockets,107
"Tue, Mar 16, 2021",8:00p,Cleveland Cavaliers,98,Miami Heat,113
"Tue, Mar 16, 2021",8:00p,New York Knicks,96,Philadelphia 76ers,99
"Tue, Mar 16, 2021",10:00p,New Orleans Pelicans,124,Portland Trail Blazers,125
"Tue, Mar 16, 2021",10:30p,Minnesota Timberwolves,121,Los Angeles Lakers,137
"Wed, Mar 17, 2021",7:00p,Toronto Raptors,112,Detroit Pistons,116
"Wed, Mar 17, 2021",7:00p,Brooklyn Nets,124,Indiana Pacers,115
"Wed, Mar 17, 2021",7:00p,Milwaukee Bucks,109,Philadelphia 76ers,105
"Wed, Mar 17, 2021",7:00p,Sacramento Kings,121,Washington Wizards,119
"Wed, Mar 17, 2021",8:00p,San Antonio Spurs,106,Chicago Bulls,99
"Wed, Mar 17, 2021",8:00p,Boston Celtics,110,Cleveland Cavaliers,117
"Wed, Mar 17, 2021",8:00p,Golden State Warriors,108,Houston Rockets,94
"Wed, Mar 17, 2021",9:00p,Charlotte Hornets,104,Denver Nuggets,129
"Wed, Mar 17, 2021",9:00p,Miami Heat,85,Memphis Grizzlies,89
"Wed, Mar 17, 2021",9:30p,Los Angeles Clippers,89,Dallas Mavericks,105
"Thu, Mar 18, 2021",7:00p,Utah Jazz,122,Washington Wizards,131
"Thu, Mar 18, 2021",7:30p,Oklahoma City Thunder,93,Atlanta Hawks,116
"Thu, Mar 18, 2021",7:30p,Orlando Magic,93,New York Knicks,94
"Thu, Mar 18, 2021",10:00p,Minnesota Timberwolves,123,Phoenix Suns,119
"Thu, Mar 18, 2021",10:00p,New Orleans Pelicans,93,Portland Trail Blazers,101
"Thu, Mar 18, 2021",10:30p,Charlotte Hornets,105,Los Angeles Lakers,116
"Fri, Mar 19, 2021",7:30p,Sacramento Kings,107,Boston Celtics,96
"Fri, Mar 19, 2021",7:30p,San Antonio Spurs,116,Cleveland Cavaliers,110
"Fri, Mar 19, 2021",8:00p,Detroit Pistons,113,Houston Rockets,100
"Fri, Mar 19, 2021",8:00p,Golden State Warriors,116,Memphis Grizzlies,103
"Fri, Mar 19, 2021",8:00p,Indiana Pacers,137,Miami Heat,110
"Fri, Mar 19, 2021",8:00p,Brooklyn Nets,113,Orlando Magic,121
"Fri, Mar 19, 2021",8:00p,Utah Jazz,115,Toronto Raptors,112
"Fri, Mar 19, 2021",9:00p,Chicago Bulls,127,Denver Nuggets,131
"Fri, Mar 19, 2021",10:00p,Minnesota Timberwolves,101,Phoenix Suns,113
"Fri, Mar 19, 2021",10:00p,Dallas Mavericks,119,Portland Trail Blazers,125
"Sat, Mar 20, 2021",3:30p,Atlanta Hawks,99,Los Angeles Lakers,94
"Sat, Mar 20, 2021",8:00p,Golden State Warriors,103,Memphis Grizzlies,111
"Sat, Mar 20, 2021",8:00p,Sacramento Kings,105,Philadelphia 76ers,129
"Sat, Mar 20, 2021",9:00p,San Antonio Spurs,113,Milwaukee Bucks,120
"Sat, Mar 20, 2021",10:00p,Charlotte Hornets,98,Los Angeles Clippers,125
"Sun, Mar 21, 2021",1:00p,Indiana Pacers,109,Miami Heat,106
"Sun, Mar 21, 2021",2:00p,Oklahoma City Thunder,114,Houston Rockets,112
"Sun, Mar 21, 2021",3:00p,New Orleans Pelicans,113,Denver Nuggets,108
"Sun, Mar 21, 2021",3:30p,Orlando Magic,96,Boston Celtics,112
"Sun, Mar 21, 2021",7:00p,Washington Wizards,106,Brooklyn Nets,113
"Sun, Mar 21, 2021",7:00p,Toronto Raptors,105,Cleveland Cavaliers,116
"Sun, Mar 21, 2021",7:00p,Chicago Bulls,100,Detroit Pistons,86
"Sun, Mar 21, 2021",8:00p,Philadelphia 76ers,101,New York Knicks,100
"Sun, Mar 21, 2021",10:00p,Los Angeles Lakers,94,Phoenix Suns,111
"Sun, Mar 21, 2021",10:00p,Dallas Mavericks,132,Portland Trail Blazers,92
"Mon, Mar 22, 2021",7:30p,Sacramento Kings,119,Cleveland Cavaliers,105
"Mon, Mar 22, 2021",8:00p,Oklahoma City Thunder,112,Minnesota Timberwolves,103
"Mon, Mar 22, 2021",8:30p,Charlotte Hornets,100,San Antonio Spurs,97
"Mon, Mar 22, 2021",9:00p,Utah Jazz,120,Chicago Bulls,95
"Mon, Mar 22, 2021",9:00p,Toronto Raptors,99,Houston Rockets,117
"Mon, Mar 22, 2021",9:00p,Boston Celtics,126,Memphis Grizzlies,132
"Mon, Mar 22, 2021",9:00p,Indiana Pacers,113,Milwaukee Bucks,140
"Mon, Mar 22, 2021",10:00p,Atlanta Hawks,110,Los Angeles Clippers,119
"Tue, Mar 23, 2021",7:00p,Denver Nuggets,110,Orlando Magic,99
"Tue, Mar 23, 2021",7:30p,Los Angeles Lakers,111,New Orleans Pelicans,128
"Tue, Mar 23, 2021",7:30p,Washington Wizards,113,New York Knicks,131
"Tue, Mar 23, 2021",8:00p,Phoenix Suns,110,Miami Heat,100
"Tue, Mar 23, 2021",10:00p,Philadelphia 76ers,108,Golden State Warriors,98
"Tue, Mar 23, 2021",10:00p,Brooklyn Nets,116,Portland Trail Blazers,112
"Wed, Mar 24, 2021",7:00p,Detroit Pistons,111,Indiana Pacers,116
"Wed, Mar 24, 2021",7:30p,Boston Celtics,119,Milwaukee Bucks,121
"Wed, Mar 24, 2021",7:30p,Denver Nuggets,111,Toronto Raptors,135
